	NULL	0.9868374389145829	Arg1	0.012134042158397971	Arg2	0.001028518927019328
	NULL	0.034472586993309476	Arg1	0.9571147703497661	Arg2	0.008412642656924388
	NULL	0.982641975413553	Arg1	0.014970567906689573	Arg2	0.002387456679757472
	NULL	0.052556146710313556	Arg1	0.023877460897623538	Arg2	0.923566392392063
	NULL	0.9996245794299358	Arg1	2.1582761115310447E-4	Arg2	1.5959295891112277E-4
	NULL	0.049731081679876436	Arg1	2.7151237994442527E-4	Arg2	0.9499974059401792
	NULL	0.9852437381995411	Arg1	0.012027773189343862	Arg2	0.002728488611115008
	NULL	0.9938835660037112	Arg1	0.005492129695466765	Arg2	6.243043008220673E-4
	NULL	0.3149777649011744	Arg1	0.6828882455393166	Arg2	0.0021339895595088765
	NULL	0.13146872255640285	Arg1	0.8670604050060722	Arg2	0.0014708724375249416
	NULL	0.9999150587856365	Arg1	5.229552415743098E-5	Arg2	3.264569020607151E-5
	NULL	0.25880416743382745	Arg1	0.7381247215228771	Arg2	0.0030711110432953296
	NULL	0.7207518274237077	Arg1	0.25841708870303626	Arg2	0.020831083873256103
	NULL	0.659711900678774	Arg1	0.3371351579936747	Arg2	0.0031529413275511084
	NULL	0.2708552672150305	Arg1	0.5335638045948756	Arg2	0.19558092819009382
	NULL	0.23125857104963915	Arg1	0.7673400721659547	Arg2	0.001401356784406114
	NULL	0.39397072158376856	Arg1	0.5660294785236254	Arg2	0.039999799892605964
	NULL	0.022911221714849807	Arg1	0.9756073927015474	Arg2	0.0014813855836028262
	NULL	0.017227098936009464	Arg1	0.9824079788687942	Arg2	3.6492219519653466E-4
	NULL	0.023927549954439502	Arg1	0.9756855444151499	Arg2	3.8690563041040497E-4
	NULL	0.027676172895153478	Arg1	2.2998326066912754E-4	Arg2	0.9720938438441774
	NULL	0.9989492613850968	Arg1	7.68348533899322E-4	Arg2	2.823900810038058E-4
	NULL	0.16794724662522245	Arg1	0.8236564466809766	Arg2	0.00839630669380078
	NULL	0.9747673549008469	Arg1	0.023025345442786154	Arg2	0.0022072996563670686
	NULL	0.8535536600168909	Arg1	0.04547078778524713	Arg2	0.10097555219786201
	NULL	0.03229908572934201	Arg1	0.039928997762394	Arg2	0.927771916508264
	NULL	0.9830289517375019	Arg1	0.007884874079798187	Arg2	0.009086174182699818
	NULL	0.99813934185443	Arg1	4.602586025428984E-4	Arg2	0.0014003995430270054
	NULL	0.9725956495714396	Arg1	0.009307976981469328	Arg2	0.018096373447091037
	NULL	0.0732113718013167	Arg1	0.9256646955999319	Arg2	0.0011239325987515275
	NULL	0.9770414244560705	Arg1	0.01958798470561278	Arg2	0.0033705908383165214
	NULL	0.016716927411304927	Arg1	0.023306594024429767	Arg2	0.9599764785642654
	NULL	0.9338510627627197	Arg1	0.012627325551026906	Arg2	0.05352161168625357
	NULL	0.9737630201964651	Arg1	0.013241821483195556	Arg2	0.012995158320339267
	NULL	0.9969177816137045	Arg1	0.0019383240652356653	Arg2	0.0011438943210598585
	NULL	0.9891208100727228	Arg1	0.005031253775929634	Arg2	0.005847936151347589
	NULL	0.9991523332095149	Arg1	3.763718078736267E-4	Arg2	4.712949826114215E-4
	NULL	0.9102148532976545	Arg1	0.08714027939672042	Arg2	0.002644867305625154
	NULL	0.9736277916435276	Arg1	0.02439144523383616	Arg2	0.0019807631226362496
	NULL	0.021574486705822096	Arg1	0.96035616805345	Arg2	0.01806934524072787
	NULL	0.97507609545746	Arg1	0.01863343254875739	Arg2	0.006290471993782586
	NULL	0.01644479295650691	Arg1	0.01976583156267783	Arg2	0.9637893754808153
	NULL	0.9988080802340349	Arg1	5.510945062408614E-4	Arg2	6.408252597243769E-4
	NULL	0.982506155300675	Arg1	0.007809024215620466	Arg2	0.009684820483704726
	NULL	0.08689061841995324	Arg1	0.9124026871322141	Arg2	7.066944478327644E-4
	NULL	0.9818575521684888	Arg1	0.016347967876277746	Arg2	0.0017944799552335978
	NULL	0.030692909871726296	Arg1	0.0355384866779683	Arg2	0.9337686034503053
	NULL	0.9600678196048394	Arg1	0.010781375808590503	Arg2	0.029150804586570076
	NULL	0.9819674333768279	Arg1	0.011089961733092667	Arg2	0.006942604890079473
	NULL	0.9977822901048042	Arg1	0.0016111699319072235	Arg2	6.065399632885864E-4
	NULL	0.9926971147079021	Arg1	0.004193553190330344	Arg2	0.0031093321017676054
	NULL	0.9994375799811719	Arg1	3.126652136257631E-4	Arg2	2.4975480520243455E-4
	NULL	0.9766426117451836	Arg1	0.021850938080158325	Arg2	0.001506450174658161
	NULL	0.14550790824837595	Arg1	0.8535872854975775	Arg2	9.048062540466272E-4
	NULL	0.07449633548763554	Arg1	0.9230261614857835	Arg2	0.0024775030265808927
	NULL	0.026828481555663645	Arg1	0.9723771052362329	Arg2	7.944132081033577E-4
	NULL	0.013450362211749788	Arg1	0.985571230765517	Arg2	9.784070227332046E-4
	NULL	0.0313819765452603	Arg1	0.001721249639553556	Arg2	0.966896773815186
	NULL	0.9933269527074083	Arg1	0.0017792593581251036	Arg2	0.004893787934466775
	NULL	0.6142078473863131	Arg1	0.3606393928658516	Arg2	0.02515275974783524
	NULL	0.8808649124005411	Arg1	0.00538768679357898	Arg2	0.11374740080587993
	NULL	0.802036659026317	Arg1	0.19572638250923352	Arg2	0.0022369584644494687
	NULL	0.9388967159162488	Arg1	0.059293529280812704	Arg2	0.0018097548029384943
	NULL	0.9593378884970316	Arg1	0.03923187640273767	Arg2	0.0014302351002307822
	NULL	0.8943238834831738	Arg1	0.0962173817966811	Arg2	0.009458734720145209
	NULL	0.9990914771607016	Arg1	7.818942393561043E-4	Arg2	1.2662859994239114E-4
