	1	0.003372335280909921	0	0.9966276647190901
	1	0.002706554842008408	0	0.9972934451579916
	1	4.9452147999578976E-5	0	0.9999505478520005
	1	0.0013785839681227582	0	0.9986214160318773
	1	0.00794986501851195	0	0.992050134981488
	1	1.0405892010344551E-4	0	0.9998959410798965
	1	2.6634130438376337E-5	0	0.9999733658695616
	1	0.0025732541119357073	0	0.9974267458880642
	1	0.011833314643451755	0	0.9881666853565482
	1	0.20993989382444872	0	0.7900601061755512
	1	0.9999437760419638	0	5.622395803614616E-5
	1	1.8733503870904425E-4	0	0.9998126649612908
	1	5.968825688542084E-4	0	0.9994031174311458
	1	4.2575070481481705E-4	0	0.9995742492951852
	1	4.123967025559983E-4	0	0.9995876032974439
	1	0.0018794621455591356	0	0.9981205378544409
	1	1.0276383867972407E-5	0	0.999989723616132
	1	3.471591031361209E-5	0	0.9999652840896863
	1	3.117625252434517E-4	0	0.9996882374747565
	1	0.001760939336481725	0	0.9982390606635184
	1	0.007774751149381558	0	0.9922252488506185
	1	0.0022060753065682066	0	0.9977939246934318
	1	8.6284576699517E-4	0	0.999137154233005
	1	0.005066014412323569	0	0.9949339855876765
	1	1.1567742661959986E-5	0	0.9999884322573379
	1	0.9993182098113237	0	6.817901886763417E-4
	1	6.546328063871065E-4	0	0.9993453671936129
	1	0.9839720565525786	0	0.01602794344742135
	1	1.35452913601096E-4	0	0.9998645470863989
	1	0.9997394449042644	0	2.605550957357044E-4
	1	0.22366657735929177	0	0.7763334226407083
	1	0.9825816004587035	0	0.01741839954129657
	1	0.9956401520860777	0	0.004359847913922354
	1	1.6620308552366188E-4	0	0.9998337969144763
	1	0.0013514691466555543	0	0.9986485308533444
	1	0.9719044040313065	0	0.028095595968693536
	1	0.012280453250456331	0	0.9877195467495438
	1	0.008439359492412472	0	0.9915606405075875
	1	0.9984118707158841	0	0.0015881292841158606
	1	0.0027059835434976223	0	0.9972940164565024
	1	0.9937652280492225	0	0.006234771950777458
	1	1.3555393562262864E-4	0	0.9998644460643774
	1	0.9971796866307346	0	0.0028203133692653744
	1	8.089100875253716E-4	0	0.9991910899124746
	1	6.713288252087906E-4	0	0.9993286711747912
	1	0.8439676310420737	0	0.1560323689579263
	1	2.330948953868459E-4	0	0.9997669051046132
	1	0.0036814204705040198	0	0.996318579529496
	1	0.9945933257300075	0	0.0054066742699925155
	1	0.9999635452663658	0	3.645473363427869E-5
