	1	0.998985154625365	0	0.0010148453746350345
	1	4.894054020815281E-4	0	0.9995105945979185
	1	0.006497107059703107	0	0.993502892940297
	1	8.057732052601752E-5	0	0.999919422679474
	1	1.223130018115187E-4	0	0.9998776869981885
	1	0.9994905510326322	0	5.094489673679185E-4
	1	0.9813613082616329	0	0.01863869173836716
	1	0.001259591481764271	0	0.9987404085182356
	1	0.0019236185165340475	0	0.998076381483466
	1	0.0011863113702584478	0	0.9988136886297416
	1	0.010751220197014138	0	0.9892487798029858
	1	0.10394623158057537	0	0.8960537684194245
	1	0.9984428255907482	0	0.0015571744092519608
